,index,city,coordinates,graffiti
542,542,Atlanta," (33.747679, -84.426039)",0
543,543,Atlanta," (33.747872, -84.420416)",0
544,544,Atlanta," (33.747997, -84.413489)",0
545,545,Atlanta," (33.748083, -84.436819)",0
546,546,Atlanta," (33.748087, -84.406017)",0
547,547,Atlanta," (33.748171, -84.42998)",0
548,548,Atlanta," (33.748275, -84.407707)",0
549,549,Atlanta," (33.748492, -84.401165)",0
550,550,Atlanta," (33.748845, -84.431755)",0
551,551,Atlanta," (33.748975, -84.419622)",0
552,552,Atlanta," (33.749038, -84.422607)",0
553,553,Atlanta," (33.749105, -84.420844)",0
554,554,Atlanta," (33.749107, -84.406988)",0
555,555,Atlanta," (33.74918, -84.404696)",0
556,556,Atlanta," (33.749375, -84.395211)",0
557,557,Atlanta," (33.749612, -84.439625)",0
558,558,Atlanta," (33.74971, -84.413057)",0
559,559,Atlanta," (33.749871, -84.41979)",0
560,560,Atlanta," (33.750027, -84.41206)",0
561,561,Atlanta," (33.75008, -84.425018)",0
562,562,Atlanta," (33.750135, -84.402251)",0
563,563,Atlanta," (33.750171, -84.39793)",0
564,564,Atlanta," (33.750223, -84.42675)",0
565,565,Atlanta," (33.750696, -84.413738)",0
566,566,Atlanta," (33.750697, -84.404875)",0
567,567,Atlanta," (33.751102, -84.422214)",0
568,568,Atlanta," (33.751148, -84.435061)",0
569,569,Atlanta," (33.751171, -84.41648)",0
570,570,Atlanta," (33.751268, -84.41787)",0
571,571,Atlanta," (33.751326, -84.401254)",0
572,572,Atlanta," (33.751383, -84.439904)",0
573,573,Atlanta," (33.751467, -84.440594)",0
574,574,Atlanta," (33.751483, -84.413308)",0
575,575,Atlanta," (33.751498, -84.432471)",0
576,576,Atlanta," (33.751555, -84.438159)",0
577,577,Atlanta," (33.75158, -84.402155)",0
578,578,Atlanta," (33.751599, -84.433373)",0
579,579,Atlanta," (33.751754, -84.413074)",0
580,580,Atlanta," (33.751896, -84.413898)",0
581,581,Atlanta," (33.75208, -84.422353)",0
582,582,Atlanta," (33.752513, -84.402473)",0
583,583,Atlanta," (33.75285, -84.395126)",0
584,584,Atlanta," (33.752959, -84.422237)",0
585,585,Atlanta," (33.753081, -84.423731)",0
586,586,Atlanta," (33.753261, -84.407961)",0
587,587,Atlanta," (33.75346, -84.421217)",0
588,588,Atlanta," (33.753516, -84.438665)",0
589,589,Atlanta," (33.753719, -84.429184)",0
590,590,Atlanta," (33.753746, -84.413567)",0
591,591,Atlanta," (33.753965, -84.396068)",0
592,592,Atlanta," (33.754209, -84.416384)",0
593,593,Atlanta," (33.754231, -84.404438)",0
594,594,Atlanta," (33.75424, -84.425256)",0
595,595,Atlanta," (33.754248, -84.406529)",0
596,596,Atlanta," (33.754332, -84.424418)",0
597,597,Atlanta," (33.754522, -84.444804)",0
598,598,Atlanta," (33.754523, -84.40695)",0
599,599,Atlanta," (33.754603, -84.413658)",0
600,600,Atlanta," (33.754921, -84.421816)",0
601,601,Atlanta," (33.755189, -84.427474)",0
602,602,Atlanta," (33.755293, -84.39867)",0
603,603,Atlanta," (33.755392, -84.419891)",0
604,604,Atlanta," (33.75546, -84.424464)",0
605,605,Atlanta," (33.755496, -84.402277)",0
606,606,Atlanta," (33.755527, -84.420063)",0
607,607,Atlanta," (33.755667, -84.427431)",0
608,608,Atlanta," (33.755757, -84.442957)",0
609,609,Atlanta," (33.755855, -84.44396)",0
610,610,Atlanta," (33.755905, -84.399064)",0
611,611,Atlanta," (33.756041, -84.400025)",0
612,612,Atlanta," (33.756211, -84.417523)",0
613,613,Atlanta," (33.756282, -84.413703)",0
614,614,Atlanta," (33.756485, -84.437978)",0
615,615,Atlanta," (33.756569, -84.417525)",0
616,616,Atlanta," (33.756822, -84.44229)",0
617,617,Atlanta," (33.756882, -84.406008)",0
618,618,Atlanta," (33.757068, -84.423019)",0
619,619,Atlanta," (33.757104, -84.441084)",0
620,620,Atlanta," (33.7572, -84.403032)",0
621,621,Atlanta," (33.757243, -84.436769)",0
622,622,Atlanta," (33.757409, -84.43521)",0
623,623,Atlanta," (33.75754, -84.418626)",0
624,624,Atlanta," (33.757547, -84.432268)",0
625,625,Atlanta," (33.757603, -84.424729)",0
626,626,Atlanta," (33.757625, -84.440997)",0
627,627,Atlanta," (33.757707, -84.398425)",0
628,628,Atlanta," (33.757801, -84.40542)",0
629,629,Atlanta," (33.757811, -84.411568)",0
630,630,Atlanta," (33.757938, -84.407281)",0
631,631,Atlanta," (33.757998, -84.439726)",0
632,632,Atlanta," (33.758268, -84.403853)",0
633,633,Atlanta," (33.75843, -84.421975)",0
634,634,Atlanta," (33.75861, -84.397963)",0
635,635,Atlanta," (33.758638, -84.400727)",0
636,636,Atlanta," (33.758952, -84.43353)",0
637,637,Atlanta," (33.758964, -84.403049)",0
638,638,Atlanta," (33.759017, -84.424587)",0
639,639,Atlanta," (33.759147, -84.420845)",0
640,640,Atlanta," (33.759202, -84.4291)",0
641,641,Atlanta," (33.759407, -84.407457)",0
642,642,Atlanta," (33.759433, -84.41427)",0
643,643,Atlanta," (33.759449, -84.408184)",0
644,644,Atlanta," (33.759602, -84.428347)",0
645,645,Atlanta," (33.759787, -84.429144)",0
646,646,Atlanta," (33.759831, -84.408344)",0
647,647,Atlanta," (33.760388, -84.418333)",0
648,648,Atlanta," (33.760725, -84.435271)",0
649,649,Atlanta," (33.761086, -84.426671)",0
650,650,Atlanta," (33.761105, -84.4447)",0
651,651,Atlanta," (33.761175, -84.422202)",0
652,652,Atlanta," (33.761223, -84.406308)",0
653,653,Atlanta," (33.761532, -84.412334)",0
654,654,Atlanta," (33.761591, -84.398118)",0
655,655,Atlanta," (33.761856, -84.42269)",0
656,656,Atlanta," (33.761875, -84.432884)",0
657,657,Atlanta," (33.761916, -84.42188)",0
658,658,Atlanta," (33.76194, -84.408646)",0
659,659,Atlanta," (33.762066, -84.437182)",0
660,660,Atlanta," (33.762301, -84.408286)",0
661,661,Atlanta," (33.762559, -84.404435)",0
662,662,Atlanta," (33.762608, -84.41697)",0
663,663,Atlanta," (33.762678, -84.413074)",0
664,664,Atlanta," (33.762727, -84.410998)",0
665,665,Atlanta," (33.762734, -84.408272)",0
666,666,Atlanta," (33.762765, -84.440108)",0
667,667,Atlanta," (33.76298, -84.405182)",0
668,668,Atlanta," (33.763307, -84.437471)",0
669,669,Atlanta," (33.763344, -84.433575)",0
670,670,Atlanta," (33.763386, -84.397772)",0
671,671,Atlanta," (33.7638, -84.418105)",0
672,672,Atlanta," (33.763934, -84.410184)",0
673,673,Atlanta," (33.764018, -84.426665)",0
674,674,Atlanta," (33.764203, -84.399939)",0
675,675,Atlanta," (33.764313, -84.438157)",0
676,676,Atlanta," (33.764414, -84.435696)",0
677,677,Atlanta," (33.764478, -84.406037)",0
678,678,Atlanta," (33.764529, -84.443826)",0
679,679,Atlanta," (33.764619, -84.4034)",0
680,680,Atlanta," (33.764725, -84.44257)",0
681,681,Atlanta," (33.764828, -84.399988)",0
682,682,Atlanta," (33.764922, -84.42287)",0
683,683,Atlanta," (33.764952, -84.413562)",0
684,684,Atlanta," (33.764968, -84.397403)",0
685,685,Atlanta," (33.764975, -84.403868)",0
686,686,Atlanta," (33.765181, -84.431176)",0
687,687,Atlanta," (33.7652, -84.426446)",0
688,688,Atlanta," (33.765393, -84.412969)",0
689,689,Atlanta," (33.765521, -84.431324)",0
690,690,Atlanta," (33.765677, -84.398031)",0
691,691,Atlanta," (33.766083, -84.416455)",0
692,692,Atlanta," (33.7662, -84.395938)",0
693,693,Atlanta," (33.766254, -84.419915)",0
694,694,Atlanta," (33.766445, -84.414008)",0
695,695,Atlanta," (33.766491, -84.44051)",0
696,696,Atlanta," (33.766501, -84.442768)",0
697,697,Atlanta," (33.766817, -84.409259)",0
698,698,Atlanta," (33.766904, -84.411476)",0
699,699,Atlanta," (33.766906, -84.423217)",0
700,700,Atlanta," (33.767058, -84.406533)",0
701,701,Atlanta," (33.767077, -84.403545)",0
702,702,Atlanta," (33.767205, -84.42018)",0
703,703,Atlanta," (33.767233, -84.435784)",0
704,704,Atlanta," (33.767278, -84.397788)",0
705,705,Atlanta," (33.767784, -84.422326)",0
706,706,Atlanta," (33.767831, -84.408709)",0
707,707,Atlanta," (33.768119, -84.434442)",0
708,708,Atlanta," (33.768123, -84.403727)",0
709,709,Atlanta," (33.768229, -84.415431)",0
710,710,Atlanta," (33.768292, -84.428326)",0
711,711,Atlanta," (33.76835, -84.416145)",0
712,712,Atlanta," (33.768358, -84.431594)",0
713,713,Atlanta," (33.76871, -84.409025)",0
714,714,Atlanta," (33.768749, -84.435139)",0
715,715,Atlanta," (33.768835, -84.433344)",0
716,716,Atlanta," (33.768967, -84.437848)",0
717,717,Atlanta," (33.769024, -84.414472)",0
718,718,Atlanta," (33.769033, -84.41168)",0
719,719,Atlanta," (33.76908, -84.415492)",0
720,720,Atlanta," (33.769106, -84.412959)",0
721,721,Atlanta," (33.769294, -84.427193)",0
722,722,Atlanta," (33.769338, -84.406301)",0
723,723,Atlanta," (33.769486, -84.43598)",0
724,724,Atlanta," (33.769766, -84.429583)",0
725,725,Atlanta," (33.769906, -84.407301)",0
726,726,Atlanta," (33.769986, -84.42226)",0
727,727,Atlanta," (33.770359, -84.427596)",0
728,728,Atlanta," (33.770427, -84.417254)",0
729,729,Atlanta," (33.770597, -84.403528)",0
730,730,Atlanta," (33.77077, -84.442391)",0
731,731,Atlanta," (33.770801, -84.413867)",0
732,732,Atlanta," (33.77094, -84.410952)",0
733,733,Atlanta," (33.771014, -84.414669)",0
734,734,Atlanta," (33.771027, -84.439746)",0
735,735,Atlanta," (33.771233, -84.428687)",0
736,736,Atlanta," (33.77143, -84.42447)",0
737,737,Atlanta," (33.771461, -84.419677)",0
738,738,Atlanta," (33.771489, -84.411553)",0
739,739,Atlanta," (33.771495, -84.415752)",0
740,740,Atlanta," (33.771609, -84.395073)",0
741,741,Atlanta," (33.771696, -84.42224)",0
742,742,Atlanta," (33.771702, -84.403166)",0
743,743,Atlanta," (33.771763, -84.419367)",0
744,744,Atlanta," (33.771898, -84.437706)",0
745,745,Atlanta," (33.771949, -84.42458)",0
746,746,Atlanta," (33.772044, -84.425922)",0
747,747,Atlanta," (33.772267, -84.397751)",0
748,748,Atlanta," (33.772428, -84.43859)",0
749,749,Atlanta," (33.772516, -84.429639)",0
750,750,Atlanta," (33.772722, -84.422879)",0
751,751,Atlanta," (33.772785, -84.417883)",0
752,752,Atlanta," (33.772818, -84.43646)",0
753,753,Atlanta," (33.772914, -84.433456)",0
754,754,Atlanta," (33.773256, -84.436832)",0
755,755,Atlanta," (33.773481, -84.401105)",0
756,756,Atlanta," (33.773624, -84.414414)",0
757,757,Atlanta," (33.773884, -84.418626)",0
758,758,Atlanta," (33.77428, -84.408191)",0
759,759,Atlanta," (33.774444, -84.401781)",0
760,760,Atlanta," (33.774773, -84.396377)",0
761,761,Atlanta," (33.774865, -84.406241)",0
762,762,Atlanta," (33.774952, -84.444058)",0
763,763,Atlanta," (33.774983, -84.443093)",0
764,764,Atlanta," (33.775193, -84.440177)",0
765,765,Atlanta," (33.77521, -84.410168)",0
766,766,Atlanta," (33.775286, -84.433499)",0
767,767,Atlanta," (33.775318, -84.420233)",0
768,768,Atlanta," (33.775358, -84.401729)",0
769,769,Atlanta," (33.775366, -84.422172)",0
770,770,Atlanta," (33.775427, -84.41944)",0
771,771,Atlanta," (33.775463, -84.401422)",0
772,772,Atlanta," (33.775945, -84.412056)",0
773,773,Atlanta," (33.776341, -84.410491)",0
774,774,Atlanta," (33.776438, -84.441412)",0
775,775,Atlanta," (33.776441, -84.397401)",0
776,776,Atlanta," (33.776527, -84.434603)",0
777,777,Atlanta," (33.776545, -84.407649)",0
778,778,Atlanta," (33.776565, -84.437478)",0
779,779,Atlanta," (33.776583, -84.442579)",0
780,780,Atlanta," (33.776671, -84.425795)",0
781,781,Atlanta," (33.776912, -84.400345)",0
782,782,Atlanta," (33.777063, -84.423683)",0
783,783,Atlanta," (33.777173, -84.44042)",0
784,784,Atlanta," (33.777214, -84.410419)",0
785,785,Atlanta," (33.777296, -84.395414)",0
786,786,Atlanta," (33.777311, -84.397093)",0
787,787,Atlanta," (33.777479, -84.427936)",0
788,788,Atlanta," (33.777552, -84.395717)",0
789,789,Atlanta," (33.777692, -84.397004)",0
790,790,Atlanta," (33.777778, -84.440811)",0
791,791,Atlanta," (33.777966, -84.40166)",0
792,792,Atlanta," (33.778065, -84.436924)",0
793,793,Atlanta," (33.778351, -84.444207)",0
794,794,Atlanta," (33.77844, -84.406184)",0
795,795,Atlanta," (33.778508, -84.410188)",0
796,796,Atlanta," (33.778639, -84.405527)",0
797,797,Atlanta," (33.778894, -84.408165)",0
798,798,Atlanta," (33.778926, -84.39744)",0
799,799,Atlanta," (33.779185, -84.402957)",0
800,800,Atlanta," (33.779319, -84.402447)",0
801,801,Atlanta," (33.779568, -84.408968)",0
802,802,Atlanta," (33.7797, -84.404165)",0
803,803,Atlanta," (33.779915, -84.423524)",0
804,804,Atlanta," (33.780335, -84.418912)",0
805,805,Atlanta," (33.780443, -84.429392)",0
806,806,Atlanta," (33.780473, -84.413021)",0
807,807,Atlanta," (33.780705, -84.424893)",0
808,808,Atlanta," (33.780714, -84.399365)",0
809,809,Atlanta," (33.780728, -84.425511)",0
810,810,Atlanta," (33.780786, -84.429662)",0
811,811,Atlanta," (33.780848, -84.410617)",0
812,812,Atlanta," (33.781077, -84.427425)",0
813,813,Atlanta," (33.781315, -84.414745)",0
814,814,Atlanta," (33.781404, -84.400239)",0
815,815,Atlanta," (33.781575, -84.444911)",0
816,816,Atlanta," (33.781587, -84.442077)",0
817,817,Atlanta," (33.781606, -84.400136)",0
818,818,Atlanta," (33.78162, -84.406075)",0
819,819,Atlanta," (33.781649, -84.435457)",0
820,820,Atlanta," (33.781664, -84.426262)",0
821,821,Atlanta," (33.781696, -84.437631)",0
822,822,Atlanta," (33.781868, -84.42858)",0
823,823,Atlanta," (33.78191, -84.424737)",0
824,824,Atlanta," (33.782017, -84.406655)",0
825,825,Atlanta," (33.782046, -84.415467)",0
826,826,Atlanta," (33.782166, -84.408674)",0
827,827,Atlanta," (33.782185, -84.428357)",0
828,828,Atlanta," (33.782247, -84.426712)",0
829,829,Atlanta," (33.782323, -84.398824)",0
830,830,Atlanta," (33.782406, -84.439973)",0
831,831,Atlanta," (33.782509, -84.424295)",0
832,832,Atlanta," (33.782605, -84.398375)",0
833,833,Atlanta," (33.782754, -84.408389)",0
834,834,Atlanta," (33.78277, -84.397038)",0
835,835,Atlanta," (33.782821, -84.398979)",0
836,836,Atlanta," (33.782841, -84.408614)",0
837,837,Atlanta," (33.782896, -84.439933)",0
838,838,Atlanta," (33.78292, -84.403509)",0
839,839,Atlanta," (33.782971, -84.436141)",0
840,840,Atlanta," (33.783214, -84.42633)",0
841,841,Atlanta," (33.783482, -84.422399)",0
842,842,Atlanta," (33.783506, -84.441179)",0
843,843,Atlanta," (33.783628, -84.404248)",0
844,844,Atlanta," (33.783932, -84.400724)",0
845,845,Atlanta," (33.784038, -84.432715)",0
846,846,Atlanta," (33.784215, -84.399865)",0
847,847,Atlanta," (33.784385, -84.411275)",0
848,848,Atlanta," (33.784543, -84.42535)",0
849,849,Atlanta," (33.784548, -84.415576)",0
850,850,Atlanta," (33.784702, -84.417296)",0
851,851,Atlanta," (33.784764, -84.39983)",0
852,852,Atlanta," (33.784892, -84.396923)",0
853,853,Atlanta," (33.784915, -84.407735)",0
854,854,Austin," (30.275304, -97.77107)",0
855,855,Austin," (30.275378, -97.740289)",0
856,856,Austin," (30.275395, -97.726414)",0
857,857,Austin," (30.275414, -97.75674)",0
858,858,Austin," (30.275509, -97.743985)",0
859,859,Austin," (30.275516, -97.735786)",0
860,860,Austin," (30.275573, -97.725597)",0
861,861,Austin," (30.275617, -97.751212)",0
862,862,Austin," (30.27563, -97.74626)",0
863,863,Austin," (30.27576, -97.773799)",0
864,864,Austin," (30.275773, -97.734034)",0
865,865,Austin," (30.275932, -97.763859)",0
866,866,Austin," (30.276176, -97.765764)",0
867,867,Austin," (30.276267, -97.735192)",0
868,868,Austin," (30.276322, -97.727164)",0
869,869,Austin," (30.276348, -97.763267)",0
870,870,Austin," (30.27658, -97.754866)",0
871,871,Austin," (30.276764, -97.743146)",0
872,872,Austin," (30.276779, -97.72917)",0
873,873,Austin," (30.276848, -97.773294)",0
874,874,Austin," (30.276897, -97.761916)",0
875,875,Austin," (30.277302, -97.747971)",0
876,876,Austin," (30.277318, -97.735799)",0
877,877,Austin," (30.277328, -97.747131)",0
878,878,Austin," (30.277494, -97.725016)",0
879,879,Austin," (30.277531, -97.764378)",0
880,880,Austin," (30.277562, -97.74306)",0
881,881,Austin," (30.277625, -97.744437)",0
882,882,Austin," (30.277647, -97.748224)",0
883,883,Austin," (30.277679, -97.748891)",0
884,884,Austin," (30.278288, -97.745173)",0
885,885,Austin," (30.27873, -97.734756)",0
886,886,Austin," (30.278809, -97.738949)",0
887,887,Austin," (30.278865, -97.770419)",0
888,888,Austin," (30.278899, -97.757821)",0
889,889,Austin," (30.279036, -97.743636)",0
890,890,Austin," (30.279086, -97.755828)",0
891,891,Austin," (30.279091, -97.765291)",0
892,892,Austin," (30.279336, -97.753905)",0
893,893,Austin," (30.279365, -97.72827)",0
894,894,Austin," (30.27945, -97.757104)",0
895,895,Austin," (30.279498, -97.736317)",0
896,896,Austin," (30.279627, -97.745363)",0
897,897,Austin," (30.279734, -97.749209)",0
898,898,Austin," (30.280036, -97.733048)",0
899,899,Austin," (30.280196, -97.730061)",0
900,900,Austin," (30.280204, -97.735369)",0
901,901,Austin," (30.280561, -97.725156)",0
902,902,Austin," (30.280746, -97.729631)",0
903,903,Austin," (30.280812, -97.764203)",0
904,904,Austin," (30.280823, -97.728516)",0
905,905,Austin," (30.28086, -97.751585)",0
906,906,Austin," (30.280874, -97.732802)",0
907,907,Austin," (30.28093, -97.760326)",0
908,908,Austin," (30.281015, -97.774924)",0
909,909,Austin," (30.281103, -97.726237)",0
910,910,Austin," (30.281303, -97.744662)",0
911,911,Austin," (30.281398, -97.757658)",0
912,912,Austin," (30.281517, -97.731243)",0
913,913,Austin," (30.281632, -97.729679)",0
914,914,Austin," (30.28178, -97.757561)",0
915,915,Austin," (30.281788, -97.761759)",0
916,916,Austin," (30.281909, -97.766841)",0
917,917,Austin," (30.281922, -97.745454)",0
918,918,Austin," (30.281953, -97.741856)",0
919,919,Austin," (30.282182, -97.758549)",0
920,920,Austin," (30.282582, -97.74677)",0
921,921,Austin," (30.282619, -97.7715)",0
922,922,Austin," (30.282817, -97.761151)",0
923,923,Austin," (30.28287, -97.771123)",0
924,924,Austin," (30.28316, -97.757183)",0
925,925,Austin," (30.283212, -97.762038)",0
926,926,Austin," (30.283329, -97.740677)",0
927,927,Austin," (30.283641, -97.762942)",0
928,928,Austin," (30.283737, -97.774341)",0
929,929,Austin," (30.283749, -97.748905)",0
930,930,Austin," (30.283796, -97.744547)",0
931,931,Austin," (30.28402, -97.753057)",0
932,932,Austin," (30.284152, -97.751304)",0
933,933,Austin," (30.284209, -97.75553)",0
934,934,Austin," (30.284353, -97.739043)",0
935,935,Austin," (30.284678, -97.774124)",0
936,936,Austin," (30.284783, -97.760894)",0
937,937,Austin," (30.284975, -97.770346)",0
938,938,Austin," (30.285216, -97.743674)",0
939,939,Austin," (30.285243, -97.769184)",0
940,940,Austin," (30.285439, -97.758765)",0
941,941,Austin," (30.285473, -97.751841)",0
942,942,Austin," (30.285514, -97.754858)",0
943,943,Austin," (30.285845, -97.758002)",0
944,944,Austin," (30.285963, -97.752844)",0
945,945,Austin," (30.285992, -97.730281)",0
946,946,Austin," (30.285997, -97.742166)",0
947,947,Austin," (30.286069, -97.746759)",0
948,948,Austin," (30.286187, -97.765897)",0
949,949,Austin," (30.286319, -97.738423)",0
950,950,Austin," (30.286334, -97.746393)",0
951,951,Austin," (30.286339, -97.763902)",0
952,952,Austin," (30.286571, -97.762334)",0
953,953,Austin," (30.286606, -97.763283)",0
954,954,Austin," (30.28662, -97.74076)",0
955,955,Austin," (30.286693, -97.7652)",0
956,956,Austin," (30.286858, -97.745293)",0
957,957,Austin," (30.286995, -97.763525)",0
958,958,Austin," (30.28731, -97.747458)",0
959,959,Austin," (30.287477, -97.770912)",0
960,960,Austin," (30.287495, -97.754462)",0
961,961,Austin," (30.287507, -97.763923)",0
962,962,Austin," (30.287843, -97.736421)",0
963,963,Austin," (30.287883, -97.725612)",0
964,964,Austin," (30.288036, -97.75366)",0
